adm3_pcode,adm1_name,adm2_name,adm3_name,landslide_label,area_km2,centroid_lon,centroid_lat,chirps_monthly_mean_mm,chirps_monthly_max_mm,chirps_total_mm_available_period,chirps_mean_annual_total_mm,chirps_max_annual_total_mm,chirps_mean_monsoon_total_mm,chirps_max_monsoon_total_mm,chirps_latest_12_month_total_mm,chirps_latest_12_month_mean_mm,elevation_mean_m,elevation_min_m,elevation_max_m,elevation_range_m,elevation_std_m,slope_mean_degrees,slope_max_degrees,aspect_mean_degrees,aspect_sin_mean,aspect_cos_mean,nearest_river_distance_km,river_length_km,river_density_km_per_km2,river_intersection_count,hybas_dist_sink,hybas_dist_main,hybas_sub_area_km2,hybas_up_area_km2,landcover_tiles_used_count,lc_10_tree_cover_percent,lc_20_shrubland_percent,lc_30_grassland_percent,lc_40_cropland_percent,lc_50_built_up_percent,lc_60_bare_sparse_vegetation_percent,lc_70_snow_and_ice_percent,lc_80_permanent_water_bodies_percent,lc_90_herbaceous_wetland_percent,lc_100_moss_and_lichen_percent,dominant_landcover_percent,landcover_classes_over_5_percent,worldpop_population_sum,worldpop_population_density_per_km2,worldpop_population_mean_pixel_value,worldpop_population_max_pixel_value,osm_road_length_km,osm_major_road_length_km,osm_road_segment_count,osm_road_density_km_per_km2,osm_major_road_density_km_per_km2,osm_building_count,osm_building_footprint_area_km2,osm_building_density_per_km2,osm_building_footprint_percent,osm_place_count,osm_place_density_per_km2,osm_nearest_place_distance_km
NP0447403,Gandaki,Nawalparasi East,Hupsekot,1,189.4884931516584,84.05412654868087,27.717091040808477,170.10722131530446,957.4216613769532,23134.582098881405,1927.8818415734504,2664.180506626765,1721.2884694879706,2256.1339263916016,1772.9391587575278,147.74492989646066,675.9098328858042,175.80291748046875,1768.0302734375,1592.2273559570312,364.229770419618,22.520846091031878,69.66484819938643,185.97781351016275,-0.0207942377098545,-0.1985836343741381,0.209544273346316,75.23490783420648,0.3970420925453858,36,1147.1,1147.1,152.5,152.5,2,79.15769574121725,0.8769626634458856,10.302998477130703,8.149976369269547,0.3150764060284619,1.1920390694743477,0.0,0.0052512734338076,0.0,0.0,79.15769574121725,3,18725.849238991737,98.8231471343454,39.50601105272519,813.3633422851562,593.3562131059701,84.98250123308387,982,3.131357494257308,0.4484837037838891,9079,0.387943001484107,47.913199630193695,0.2047316937464979,2,0.0105547306157492,4.052152344309071
NP0447404,Gandaki,Nawalparasi East,Binayi Tribeni,1,288.58812523215016,83.84240228778926,27.6365268441576,160.44360927908735,944.6395950317384,21820.33086195588,1818.36090516299,2554.4392990469933,1632.4010051380503,2156.113945007324,1632.786680996418,136.0655567497015,385.0167038061821,105.0106964111328,1482.923583984375,1377.9128875732422,239.8901116645368,16.281510739968574,61.81101582580819,146.28371314737504,0.0577013070523385,-0.0864662035078734,0.6762530910701061,111.99326002585472,0.3880730017417159,50,1137.2,1137.2,138.5,338.3,1,81.53744844556891,0.752088171074065,2.3082521748171767,10.740650885523168,0.5060132395244862,3.07420372231657,0.0,1.0813433611756142,0.0,0.0,81.53744844556891,2,28116.20128583908,97.4267436098469,216.27847142953135,1999.9288330078125,364.91118105499066,37.057414816084695,639,1.2644705348199743,0.1284093542874449,4256,0.290379564399286,14.747661555985118,0.1006207598340003,13,0.0450468985497665,6.622626177900864
NP0447597,Gandaki,Nawalparasi East,Chitawan,0,94.80588182566215,84.04842421447835,27.5642017573103,151.93607017806931,847.0237833658854,20663.305544217423,1721.9421286847858,2380.439412911733,1559.8180250688033,2043.686782836914,1639.9282497564952,136.66068747970797,218.2803800732432,111.0,851.79345703125,740.79345703125,138.9736271249458,9.495722043566934,55.286486249250025,32.14648902453518,0.0853378026595911,0.1357952262095902,0.7733332771336153,55.878923060422906,0.5894035473788246,19,1147.3,1147.3,221.2,35389.8,2,75.9704641350211,0.0738396624472573,2.5316455696202533,4.736286919831223,0.010548523206751,2.932489451476793,0.0,13.744725738396625,0.0,0.0,75.9704641350211,2,0.0,0.0,0.0,0.0,47.081196789483286,0.0,102,0.4966062852098201,0.0,130,0.008175317565683,1.3712229399337907,0.0086232176825447,1,0.0105478687687214,1.112601994855234
NP0546301,Lumbini,Palpa,Tansen,1,110.04619922555987,83.52033227909692,27.86656084619236,136.41663233293036,735.606201171875,18552.66199727853,1546.0551664398774,2269.73858888944,1331.6607467188978,1823.1210428873696,1438.1778204043706,119.8481517003642,1019.892338405045,437.0319213867188,1579.7913818359375,1142.7594604492188,250.5591611646409,24.708562033841957,72.18482193412014,78.87518971882852,0.0841814639199116,0.016553605269504,1.5769398610803729,41.10605353134071,0.3735345138734534,15,1296.7,1296.7,202.8,202.9,1,78.39450370638221,0.1807991321641656,9.61851383113361,9.374435002711987,1.4102332308804917,0.4158380039775809,0.0,0.6056770927499548,0.0,0.0,78.39450370638221,3,31945.49569129944,290.2916767331626,264.0123610851193,1636.2032470703125,735.7999676461168,59.72175070371183,2141,6.686282423420729,0.5426970774456384,26057,1.4489573026926728,236.78237125292625,1.3166809148244811,16,0.1453934812160578,1.9263990768847268
NP0546302,Lumbini,Palpa,Rampur,1,123.54821731507366,83.88346792971667,27.85372960399169,156.23029827931347,779.9791137695313,21247.320565986636,1770.6100471655527,2416.1627081394195,1504.598802462491,1861.1365173339843,1623.4214154243468,135.2851179520289,614.8122286412929,295.0,1438.476318359375,1143.476318359375,235.02736885669336,21.80098073888913,63.32459309306174,14.91636073783892,0.0591478533245343,0.2220387994037786,0.2186195914954984,58.15111969810684,0.4706755059832987,28,1279.5,1279.5,43.7,10793.1,2,74.62529368873045,0.3645791136676659,4.13189662156688,17.742850198493073,0.413189662156688,0.9073969051284128,0.0,1.8147938102568255,0.0,0.0,74.62529368873045,2,24220.66733014584,196.0422242951357,133.08058972607603,1829.69482421875,407.3254116174246,57.59866854050356,910,3.2968942852381278,0.4662039630536713,6050,0.3345494136083508,48.9687357007446,0.2707844927905193,9,0.0728460531085457,1.1110152396415742
NP0546401,Lumbini,Palpa,Rainadevi Chhahara,1,176.33419800683637,83.33215522678377,27.8514144252666,128.19257946896786,764.3051452636719,17434.19080777963,1452.8492339816355,2250.9460365772247,1269.0003540732644,1863.7976150512693,1333.689932902654,111.14082774188785,1123.756006841243,317.614501953125,1954.3662109375,1636.751708984375,304.7224087488114,27.656310279859373,64.54766445601823,3.85588286085832,0.0024360150813665,0.0361428536737406,1.8334620526541592,51.38940723629525,0.2914318822846996,23,1344.9,1344.9,267.1,606.4,1,85.78801111552204,0.1190948789202064,8.319627970282992,5.546418646855328,0.0793965859468042,0.1474508024726365,0.0,0.0,0.0,0.0,85.78801111552204,3,3363.540283203125,19.074804100522368,3363.540283203125,3363.540283203125,696.9796605086696,28.67922127886628,1653,3.952606291841633,0.1626412891148568,9323,0.4931238141902066,52.87119631575126,0.2796529656550731,4,0.0226841987839756,4.654849045626106
NP0546402,Lumbini,Palpa,Tinau,1,202.4666421879552,83.4728713699417,27.7688482646725,149.297293069462,877.4569600423177,20304.43185744683,1692.0359881205693,2528.7856127023697,1494.6676157171075,2091.7442347208657,1489.576838850975,124.13140323758124,857.4415633464426,192.2410430908203,1718.309326171875,1526.0682830810547,295.3509669892559,27.48190413317412,66.40912778623849,326.2329293572898,-0.0226883981057761,0.0339336966561369,0.3177854912556437,82.8538613748749,0.4092222821473941,27,1285.7,1285.7,154.0,357.0,1,90.37157983276434,0.7174311018752165,5.818613626243135,2.246301518974816,0.1830686259957449,0.643214091336401,0.0,0.0197912028103508,0.0,0.0,90.37157983276434,2,4817.475540161133,23.79392223875053,172.0526978628976,502.8515625,597.8297516072414,77.40144838472827,1408,2.952732090317673,0.3822923497337128,7237,0.3317144491582222,35.74415973808515,0.1638365933141138,6,0.0296345113207835,1.9998537000149323
NP0546403,Lumbini,Palpa,Ribdikot,1,124.84890841590678,83.42972657760095,27.857509000062976,132.75469488153857,756.3500467936198,18054.638503889244,1504.553208657437,2276.493551532428,1301.6742921309035,1853.9712295532229,1387.3127992947898,115.60939994123248,1243.0208600600006,488.5465087890625,1893.6273193359373,1405.080810546875,227.8361815194777,28.889513031363347,65.18645406064763,121.49107201567158,0.0116175281193032,-0.0071167405475078,1.322288750600721,31.44023359848374,0.2518262594154807,16,1344.9,1344.9,267.1,606.4,1,83.04462361299592,0.039913786221761,12.101859982437936,4.558154386525106,0.1516723876426917,0.1037758441765785,0.0,0.0,0.0,0.0,83.04462361299592,2,2767.665054321289,22.1681157603831,251.6059140292081,1138.47216796875,585.8882254684634,41.98835825873968,2238,4.6927781179848616,0.3363133790394439,8944,0.4752159339182998,71.63859190666709,0.3806328304731525,6,0.0480580893828267,4.070821294672518
NP0546404,Lumbini,Palpa,Mathagadhi,1,215.9360887693928,83.65627032833743,27.756618699176883,153.369093913171,850.4809366861979,20858.19677219126,1738.1830643492715,2475.9627478255165,1523.4753612942166,2012.163396199544,1545.2768521838716,128.77307101532264,1054.1079446233962,353.24908447265625,1842.11669921875,1488.8676147460938,252.63278788282375,25.549614786484906,74.96058284291935,338.7968820165679,-0.0098939864795131,0.0255041033132032,0.4212770182322526,65.72303416168103,0.3043633629572193,27,1285.7,1285.7,154.0,357.0,1,83.35879983331019,0.3750520905681345,7.987220447284344,7.85757281103857,0.1481687271380284,0.2731860906607399,0.0,0.0,0.0,0.0,83.35879983331019,3,8374.500423431396,38.78231041025698,246.3088359832764,552.0137329101562,590.5976965573523,37.51303128356264,1459,2.7350578586614875,0.1737228431678429,8911,0.4517787781886715,41.26683988203765,0.2092187465112165,1,0.0046309998745413,9.031644505694754
NP0546405,Lumbini,Palpa,Baganaskali,1,84.34633352472308,83.59105765399228,27.886260788039124,143.98377666105242,747.8771484375,19581.79362590313,1631.8161354919275,2318.9617528915405,1399.6514304421164,1827.1767791748048,1518.202937412262,126.51691145102184,895.0647519956933,381.9534912109375,1466.7762451171875,1084.82275390625,226.42602892317163,25.65222755539977,65.3128423518589,103.58155291042812,0.0140512679126301,-0.0033945710798121,1.0571609832459772,29.140330995579607,0.3454842644350174,15,1304.8,1304.8,148.0,10407.1,1,83.63507277245297,0.1419950301739439,4.780499349189445,10.022482546444207,0.0828304342681339,0.4378180097029938,0.0,0.8993018577683115,0.0,0.0,83.63507277245297,2,8831.42898786068,104.70436139671756,18.20913193373336,1800.244140625,408.3607027878679,72.24276915991152,873,4.841475446803764,0.856501594568259,9645,0.4795848703650734,114.34996160411544,0.5685900623344824,0,0.0,4.879532883555073
NP0546406,Lumbini,Palpa,Purbakhola,1,138.30729487946002,83.77359676102863,27.814051136044128,141.3495150699335,758.9582641601562,19223.53404951096,1601.9611707925797,2238.1549295425416,1360.4173091541636,1749.2901306152344,1418.1381182193757,118.1781765182813,1104.322829952368,451.6151428222656,1850.8321533203125,1399.2170104980469,249.08020450411416,30.00979503534888,67.40960704103392,1.9894293562774064,0.0024115036509001,0.0694236515500264,0.01089726098823,36.03263746129375,0.2605259360520176,19,1279.1,1279.1,222.4,222.4,1,83.827978677424,0.518657253997983,10.618066561014263,4.876818902175479,0.0792393026941362,0.0792393026941362,0.0,0.0,0.0,0.0,83.827978677424,2,7725.317784428596,55.85618452852758,13.20567142637367,1292.8311767578125,249.8839839051879,40.202247855132335,271,1.806730325562156,0.2906733725807456,2135,0.1176007007033366,15.43664057532708,0.0850285596329752,2,0.0144605532321565,3.1205320355577446
NP0546407,Lumbini,Palpa,Rambha,1,94.31009290467284,83.69246672982193,27.869023980392203,145.44803542126627,741.2566284179687,19780.93281729221,1648.4110681076843,2297.4437602281573,1389.21350069913,1763.847653198242,1511.751649737358,125.97930414477985,964.2488790090496,350.5,1810.5374755859373,1460.0374755859375,305.1604439005505,28.2697687986884,68.73787563827187,346.7272333625537,-0.0176065246872365,0.0746392873946775,2.028900551183857,33.96093387171018,0.3600986153840115,10,1304.8,1304.8,148.0,10407.1,1,82.65113350125944,0.0209907640638119,8.648194794290513,7.325776658270361,0.1154492023509655,0.3148614609571789,0.0,0.9235936188077246,0.0,0.0,82.65113350125944,3,9167.683755159378,97.20787534825068,12.930442531959631,1643.5623779296875,286.4397222932266,37.50308902472442,577,3.037211749783296,0.3976572164193704,7412,0.362978284776515,78.59180042895231,0.384877454360487,4,0.0424132760005139,2.9913724014384813
NP0546408,Lumbini,Palpa,Nisdi,1,194.83937476507376,83.89901158046766,27.77458449605469,158.39577224689955,871.228749593099,21541.82502557834,1795.1520854648616,2471.703015585741,1558.5620262839575,2002.214090983073,1610.513097167015,134.20942476391792,921.64191805452,285.5,1816.1705322265625,1530.6705322265625,288.9356030581066,30.026080717443737,64.12419356928456,50.89560636134795,0.0202376364253902,0.0164492579860004,1.8167081109701917,69.5954602655619,0.3571940237925529,34,1279.1,1279.1,222.4,222.4,2,85.24279793276365,1.2075935117433352,8.719234508519675,3.991198894744921,0.0921045898787289,0.5782121475720207,0.0,0.1688584147776697,0.0,0.0,85.24279793276365,2,9479.72886109352,48.65407145000152,12.572584696410503,1440.7525634765625,521.551332883481,28.28806150225518,720,2.676827173728811,0.1451865750255219,2952,0.1247892526522407,15.15094165929938,0.0640472454824414,8,0.0410594624913262,9.112470750147413
NP0547301,Lumbini,Nawalparasi West,Sunawal,0,173.8799265085707,83.66549581674515,27.617893492028664,153.87512855932994,897.8341369628906,20927.01748406887,1743.918123672406,2461.638173878193,1575.1482028961182,2080.0005798339844,1578.6703763008118,131.5558646917343,263.749671232155,109.7679214477539,1146.72314453125,1036.955223083496,223.3223761820861,9.659028960138803,63.00059204832059,202.9333428275748,-0.0930745114333695,-0.2199810069425063,0.1305079248389276,59.30377902779277,0.3410616752524888,14,1239.3,1239.3,145.4,145.7,1,69.3904619110778,0.1499336831785941,2.041404763277781,24.65255752263422,2.808373219537512,0.9399688599273398,0.0,0.0173000403667608,0.0,0.0,69.3904619110778,2,44523.13749504089,256.05679959179366,122.99209252773728,519.6258544921875,528.9981558851235,48.17818172345099,1261,3.042318722506757,0.2770773066842552,22053,1.849773842835474,126.82890108602037,1.0638225354577069,4,0.0230043805533977,2.788806813936329
NP0547302,Lumbini,Nawalparasi West,Bardaghat,1,178.81310772075855,83.795687101601,27.55640286803085,148.90062862342478,862.7682495117188,20250.48549278577,1687.5404577321476,2356.9049936532974,1536.7523252313788,2025.3616739908853,1571.4296607573826,130.95247172978188,300.11885978022974,101.27554321289062,1174.7867431640625,1073.511199951172,225.3516552785862,12.347858789947724,60.925943644551445,222.93762741483823,-0.1014774657195131,-0.1090590424045846,0.1757927610558075,52.17365582914927,0.2917775799223044,16,1227.7,1227.7,287.4,287.4,1,62.51256281407035,0.0781686208821887,1.4684533780011166,33.24399776661083,2.3394751535455054,0.3517587939698492,0.0,0.0055834729201563,0.0,0.0,62.51256281407035,2,48546.80401992798,271.4946607591013,211.99477737959816,1303.6943359375,536.6470686241261,58.50012079479914,1516,3.0011618021995057,0.3271578998903994,13337,1.2248643750797688,74.58625472148034,0.6849969729246942,2,0.01118486237107,0.6545168296244457
NP0547303,Lumbini,Nawalparasi West,Ramgram,0,94.092921488619,83.64887848400882,27.526797661344887,145.1401868883301,856.4605305989584,19739.065416812897,1644.9221180677414,2354.511178771655,1496.6175513989997,2006.8284301757808,1515.2423887252808,126.27019906044006,111.1154979558986,101.57999420166016,128.81932067871094,27.23932647705078,3.797826429728972,1.0145436640764192,15.072651208701732,195.5184631848649,-0.0392279783890519,-0.1412747221160762,0.5229697708192197,24.779101634053525,0.2633471385735501,5,1222.6,1222.6,137.2,282.6,1,9.35412026726058,0.0,1.4211475235974125,84.80220596033513,3.966486371831583,0.3924064057694347,0.0,0.0636334712058542,0.0,0.0,84.80220596033513,2,46095.76036071777,489.8961540512192,111.34241633023616,685.3528442382812,270.3187282941431,44.35189615257651,587,2.8728912230325365,0.4713627279384781,5249,0.6380398177965505,55.78528030543606,0.6780954483103434,2,0.0212555840371255,1.871953549541579
NP0547401,Lumbini,Nawalparasi West,Palhinandan,1,44.76084609484178,83.67098025976411,27.46496341494301,143.2607881965883,872.9514770507812,19483.467194736004,1623.6222662280004,2336.0487829446797,1483.7722715897994,1997.5522003173828,1525.8577456474304,127.15481213728587,104.38960684161506,98.8176498413086,117.93856811523438,19.12091827392578,2.321537432837105,1.0866569982872951,14.175829398878838,192.3730346773445,-0.0237180630323913,-0.1081185344109813,0.4786297369786201,18.257479739413466,0.4078895135433431,5,1227.7,1227.7,108.4,108.5,1,9.521670783741298,0.0,0.7635302043566136,86.25645632158096,2.9193801931282284,0.5389624971929037,0.0,0.0,0.0,0.0,86.25645632158096,2,27006.92164039612,603.360391874013,134.36279423082647,540.4202270507812,131.63862445771795,25.251708302621683,231,2.940932443028326,0.564147251576008,149,0.018699051765061,3.32880213399654,0.0417754653820449,6,0.1340457235166391,0.8836959888304043
NP0547402,Lumbini,Nawalparasi West,Sarawal,0,73.33795952633221,83.73111339079684,27.50596616475851,147.53868496900097,878.9867401123047,20065.26115578413,1672.105096315344,2368.192926704884,1508.5933017730713,2014.5429039001465,1560.9445869326591,130.0787155777216,113.31160408711168,97.06938934326172,212.56982421875,115.50043487548828,13.793692957599518,1.278899729850954,16.672372590411772,194.94053293671928,-0.0406726416652114,-0.1524249946633368,0.6259715207724162,49.059886674810606,0.6689562539191659,12,1227.7,1227.7,287.4,287.4,1,19.352204681546,0.0816548720740337,1.4697876973326074,76.3745236799129,2.5313010342950464,0.190528034839412,0.0,0.0,0.0,0.0,76.3745236799129,2,32118.768211364742,437.9555746956991,128.99103699343272,424.6998291015625,181.66577495482449,13.07665769301911,337,2.477104300803417,0.1783068110631561,2000,0.2026276021191047,27.271006896256694,0.2762929367381032,8,0.1090840275850267,6.275533259243627
NP0547403,Lumbini,Nawalparasi West,Pratapapur,0,71.25573972430476,83.7905820702719,27.437630857493303,143.0557838967618,845.5574035644531,19455.5866099596,1621.2988841633005,2324.526430606842,1469.6904997392137,1968.6834411621091,1543.4770683050156,128.62308902541795,104.46582040532472,99.42839050292967,118.55516052246094,19.12677001953125,2.1910210945081325,1.1160165437553395,19.461419967098628,240.1972607951506,-0.0477502515666543,-0.0273498586103316,0.7257662226258123,23.17401428928563,0.3252231241854775,3,1227.7,1227.7,287.4,287.4,1,14.627994955863809,0.0140114894213254,2.648171500630517,78.1140535238896,3.3067115034328154,0.0980804259492784,0.0,1.1909766008126663,0.0,0.0,78.1140535238896,2,36209.19182777405,508.158247572348,203.4224259987306,1746.9888916015625,308.7207842975181,23.1827522779413,536,4.332574266886966,0.3253457527440958,7719,0.4191690673024461,108.32811545940784,0.588260074099646,4,0.056135828713257,1.447558466955872
NP0547404,Lumbini,Nawalparasi West,Susta,1,91.39291548261669,83.85705980207884,27.4226596715228,137.52697062807923,797.6792236328125,18703.66800541878,1558.639000451565,2222.8959211826323,1385.3157878528943,1838.2475982666017,1510.102925157547,125.84191042979558,122.77078778012722,98.5,821.5587158203125,723.0587158203125,79.04469884138418,2.424714508375893,51.3124493492,293.9139023569974,-0.0587204092161478,0.0260383514145817,0.5365305008431093,43.09691286249772,0.4715563852506154,15,1105.5,1105.5,155.7,36545.4,1,28.757525998905308,0.2079912424740011,4.159824849480022,50.38861521620143,1.959496442255063,4.455391351943076,0.0,10.060207991242477,0.0109469074986316,0.0,50.38861521620143,3,28296.26579284668,309.6111514051519,160.77423745935613,1018.8963012695312,287.97290554219603,29.320146222044784,527,3.1509324767844804,0.3208142126467297,7454,0.3898841672805229,81.55993230588845,0.4266021772274904,1,0.0109417671459469,4.884907202309623
NP0548201,Lumbini,Rupandehi,Butwal,1,101.8562492929917,83.43298775897134,27.68903106402176,182.80766642137485,1179.935028076172,24861.84263330698,2071.8202194422483,3146.865082502365,1934.2682210748849,2731.093376159668,1819.862646639347,151.65522055327892,256.802827464681,113.0,1062.029052734375,949.029052734375,185.4751846866826,9.950336116695231,55.61480204670771,205.186026461665,-0.1136015943827778,-0.241568582615284,0.9421070610405384,33.173180121790566,0.3256862524592595,8,1271.3,1271.3,194.9,195.0,1,59.524977917361866,0.6477573854156443,1.7960545686524685,22.24948473844342,14.10344489154971,1.4721758759446462,0.0,0.2061046226322504,0.0,0.0,59.524977917361866,3,33796.56281197071,331.8064728139966,24.38424445308132,776.9481201171875,688.6349738463355,97.99121511008724,2860,6.760851480653505,0.9620540299713316,50493,3.7150603308249255,495.7280515479791,3.647356305196821,8,0.0785420635015513,1.4897992126948574
NP0548301,Lumbini,Rupandehi,Sainamaina,0,161.62150584565714,83.30557101474851,27.7118425242099,153.04215599012142,989.4630432128906,20813.733214656517,1734.4777678880428,2671.650880495707,1582.9059748794095,2285.059326171875,1557.143426100413,129.76195217503442,259.75414405755987,110.60081481933594,985.8534545898438,875.2526397705078,174.66153258752144,11.0290919052777,56.34409785741388,186.87085610256943,-0.0293154321626459,-0.2432872021544525,0.4594318372133951,73.72472357057737,0.4561566431696404,16,1271.3,1271.3,194.9,195.0,1,69.51459898977454,0.0862387581618824,0.9855858075643712,26.265861771590487,2.815079462855735,0.3264752987556979,0.0,0.0061599112972773,0.0,0.0,69.51459898977454,2,25288.73446750641,156.4688704958377,84.57770724918531,522.0458374023438,669.4040002657172,39.21198714600614,1870,4.141800292994266,0.2426161477758548,30677,1.9569353569288788,189.80766105035212,1.2108137136141297,2,0.0123745908042085,2.7561723429029024
NP0548302,Lumbini,Rupandehi,Devdaha,1,137.2598198028553,83.55958176811767,27.65113837166969,153.09060803216462,892.4066467285156,20820.32269237439,1735.026891031199,2541.2628728548684,1568.7207216205018,2155.63894144694,1552.282250165939,129.3568541804949,269.12841268122577,106.5,1160.58056640625,1054.08056640625,212.5115441627039,10.846177890725526,60.7883269536152,193.54195677143093,-0.0664402211768357,-0.2758533818357859,0.6066144435608527,63.99199475377964,0.4662106860237074,14,1212.5,1212.5,233.9,233.9,1,65.09769739231496,0.1743299193724123,1.6706617273189512,29.272898961284238,2.963608629331009,0.8135396237379241,0.0,0.0072637466405171,0.0,0.0,65.09769739231496,2,33096.9048576355,241.1259529931789,180.8574035936366,1730.874267578125,437.1199238328853,73.75779703838695,1243,3.184616768845505,0.5373589819972402,8713,0.7410436684537934,63.47815414965852,0.539883900123245,5,0.036427266239905,2.1071376338717736
NP0548303,Lumbini,Rupandehi,Tilottama,0,126.48600769841312,83.48624982502066,27.60829025806396,140.62870827282177,873.8306884765625,19125.50432510376,1593.79202709198,2361.185898447037,1480.8315751509233,2052.208203125,1446.8483436107635,120.57069530089696,125.41435451833313,103.0,168.02552795410156,65.02552795410156,11.291451384043924,1.3467572771805405,18.98649163024504,181.72231882603444,-0.0055680836087756,-0.1851756990441498,0.2120268554280134,51.09303159736848,0.4039421634620023,16,1258.0,1258.0,174.0,699.5,1,21.08832807570978,0.1656151419558359,2.0110410094637223,64.28233438485805,11.214511041009462,1.0488958990536277,0.0,0.1892744479495268,0.0,0.0,64.28233438485805,3,97543.78668117525,771.1824292356015,92.45856557457368,531.0887451171875,1209.661374732406,135.5666076503602,5695,9.563598351658484,1.0717913397472263,31017,3.350626150556863,245.22080002679328,2.649009334333587,15,0.1185901924880516,1.8908437503405189
NP0548304,Lumbini,Rupandehi,Lumbini Sanskritik,0,112.50519684088069,83.26649372380147,27.472780768147626,120.23903950566756,810.5504150390625,16352.509372770786,1362.7091143975656,2104.971295773983,1262.8311334956777,1834.35636138916,1257.3922606408596,104.7826883867383,96.45743435988057,87.3079605102539,112.76341247558594,25.45545196533203,3.564101799285777,0.9318988416827106,17.183835084754275,214.4875076785372,-0.0547259549734512,-0.0796639631015457,1.3958915551203248,44.83955184439385,0.3985553832487553,11,1237.3,1237.3,194.4,194.5,1,6.168917129997353,0.0,0.6354249404289118,90.0626599594034,2.7446827287971054,0.2206336598711499,0.0,0.1676815815020739,0.0,0.0,90.0626599594034,2,70334.88331985474,625.1700836480592,236.81778895573984,2252.056396484375,268.02009172883066,40.54601258992098,460,2.3822907674913822,0.3603923527840795,15499,1.1758817712260363,137.76252506735915,1.045179959899203,13,0.1155502178124826,1.536228120021886
NP0548305,Lumbini,Rupandehi,Siddharthanagar,0,36.11868451975077,83.44226116484938,27.50126979062477,110.68656476280267,713.615966796875,15053.372807741163,1254.4477339784305,1866.877062559128,1188.8138615001333,1652.3954162597656,1127.832487821579,93.98604065179823,104.78016771887977,95.0,117.68948364257812,22.689483642578125,2.811852527708313,1.181699020816219,20.099315835864356,206.9008058700818,-0.0483159867628264,-0.095232692728403,1.9391965112902596,0.0,0.0,0,1247.4,1247.4,106.4,806.1,1,8.981049162318044,0.1098599285910464,3.350727822026916,64.13073331502335,22.878330129085416,0.549299642955232,0.0,0.0,0.0,0.0,64.13073331502335,3,9676.375685691832,267.9049864177778,12.850432517519035,125.30667877197266,308.59566333266594,28.076522272627763,1110,8.54393418353641,0.7773406658062169,16431,1.9241715921357512,454.916900171573,5.3273578972223,27,0.7475355306817887,0.3389263098526113
NP0548401,Lumbini,Rupandehi,Kanchan,0,58.65674975780423,83.26044383046708,27.642690893104216,137.68761179201744,898.2899475097656,18725.51520371437,1560.459600309531,2411.4895679950714,1425.4617819352584,2073.018295288086,1410.7163928747177,117.55969940622649,126.81046669777724,102.63282775878906,174.71780395507812,72.08497619628906,14.16998717237382,2.503054317389779,24.816262546131632,163.7098424629838,0.0343584199857668,-0.1175716031574101,0.409028723603,14.336589572929524,0.2444150013787978,2,1237.5,1237.5,204.4,204.5,1,35.66170176339668,0.0,2.0202020202020203,60.31501455230269,1.7120356103406948,0.2396849854476973,0.0,0.0513610683102208,0.0,0.0,60.31501455230269,2,9913.888544082642,169.01530659331507,125.492260051679,640.4262084960938,244.5993596284429,67.55533380623952,385,4.170012157823306,1.151706054037734,3612,0.2442778502240729,61.57859095354029,0.4164530957352815,0,0.0,4.4873042155966125
NP0548402,Lumbini,Rupandehi,Suddhodhan,0,57.70239649402064,83.36864733608837,27.622297089960146,149.52793225120095,965.53515625,20335.79878616333,1694.649898846944,2611.5785484313965,1576.3183760209515,2273.6575622558594,1507.960420846939,125.6633684039116,116.6288463266038,99.5,141.4570770263672,41.95707702636719,6.192449063135637,1.2326984490075992,20.460688833392524,225.6538911062803,-0.135827930507733,-0.1327624950187387,0.0381467205287869,31.17179685617334,0.5402166764322084,10,1258.4,1258.4,104.9,300.0,1,17.91508457024508,0.1725923369002416,3.382809803244736,72.04004142216085,4.124956851915775,2.019330341732827,0.0,0.3451846738004833,0.0,0.0,72.04004142216085,2,31156.13696670532,539.9452858068703,432.7241245375739,2802.572998046875,197.69917834730177,43.98504486794116,303,3.4261866119856594,0.762274143544438,4047,0.3417052493392243,70.13573518422874,0.5921855418511659,0,0.0,3.616140971271472
